"record_id","headword","headword_raw","headword_normalized","homonym_number","classification","classification_family","translation_raw","sense_count","senses_json","example_count","examples_json","variant_count","variants_json","comments_raw","source_code","source_document","page_start","page_end","transcription_status","publication_status","validation_status"
"RD-000413","Capírahua","Capírahua","capirahua","","Vi","Vi","Hacer cilíndrico","1","[""Hacer cilíndrico""]","1","[""[pret.: capíranari; fut.: capíranama]""]","1","[""pret.: capíranari; fut.: capíranama""]","[pret.: capíranari; fut.: capíranama]","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000414","Capíiri","Capíiri","capiiri","","","Sin clasificar","Se hizo cilíndrico","1","[""Se hizo cilíndrico""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000415","Capírami","Capírami","capirami","","Adj","Adj","Cilíndrico","1","[""Cilíndrico""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000416","Capirátana","Capirátana","capiratana","","Vt","Vt","Hacer rodar (una cosa larga, como un tronco)","1","[""Hacer rodar (una cosa larga, como un tronco)""]","1","[""Capirata simí. Rueda un trozo""]","0","[]","Capirata simí. Rueda un trozo","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000417","Capitani","Capitani","capitani","","S","S","Capitán","1","[""Capitán""]","1","[""Queni capitánahua. Mi capitán. Nijé capitánahuara. Mi capitán.""]","0","[]","Queni capitánahua. Mi capitán. Nijé capitánahuara. Mi capitán.","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000418","Capó","Capó","capo","","Vi","Vi","1. Quebrarse (una cosa larga) 2. Inflarse","2","[""Quebrarse (una cosa larga)"",""Inflarse""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000419","Capona","Capona","capona","","Vt","Vt","1. Quebrar 2. Desgajar 3. Inflar","3","[""Quebrar"",""Desgajar"",""Inflar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000420","Capora","Capora","capora","","Vi sing","Vi","Ser esférico","1","[""Ser esférico""]","1","[""Que ‘me capórami ju comácari. No está muy esférica la bola de madera. [pl: cabora]""]","1","[""pl: cabora""]","Que ‘me capórami ju comácari. No está muy esférica la bola de madera. [pl: cabora]","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000421","Capíramo","Capíramo","capiramo","","Adj","Adj","Esférico","1","[""Esférico""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000422","Capórahua","Capórahua","caporahua","","Vt","Vt","Hacer esférico","1","[""Hacer esférico""]","1","[""Capórana. Hacerse una bola""]","0","[]","Capórana. Hacerse una bola","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000423","Capósi","Capósi","caposi","","S","S","Chilicote (Un árbol de barranca que tiene semillas rojas, se piensa que son venenosas)","1","[""Chilicote (Un árbol de barranca que tiene semillas rojas, se piensa que son venenosas)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000424","Capota","Capota","capota","","Vi","Vi","Inflamarse, hincharse (tortilla)","1","[""Inflamarse, hincharse (tortilla)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000425","Capótami","Capótami","capotami","","Adj","Adj","Inflado, hinchado","1","[""Inflado, hinchado""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000426","Cara","Cara","cara","","Adv","Adv","Completamente","1","[""Completamente""]","1","[""Cara mojuánari. La quebró en pedazos completamente (una olla). Cara chaquena a’huasá. Desbaratar Cara mojuana. Desmoronar.""]","0","[]","Cara mojuánari. La quebró en pedazos completamente (una olla). Cara chaquena a’huasá. Desbaratar Cara mojuana. Desmoronar.","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000427","Cárabá","Cárabá","caraba","","","Sin clasificar","Por nada","1","[""Por nada""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000428","Carabina","Carabina","carabina","","S esp","S","Arma, rifle","1","[""Arma, rifle""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","24","24","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000429","Cáraca","Cáraca","caraca","","Adv","Adv","1. Completamente. 2. De todas clases","2","[""Completamente."",""De todas clases""]","1","[""¡Cáraca mojoná! ¡quiébralo completamente! Cáraca níhuami. Tengo de todas clases.""]","0","[]","¡Cáraca mojoná! ¡quiébralo completamente! Cáraca níhuami. Tengo de todas clases.","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000430","Ca’rara","Ca’rara","ca'rara","","Vt","Vt","Mejorar","1","[""Mejorar""]","1","[""Véase a´lara""]","0","[]","Véase a´lara","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000431","Cárari","Cárari","carari","","S","S","Sombra","1","[""Sombra""]","1","[""Ri’ré pachá masántari cárari bu’huiri. Debajo del manzano hay sombra.""]","0","[]","Ri’ré pachá masántari cárari bu’huiri. Debajo del manzano hay sombra.","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000432","Caré","1Caré","care","1","Vi","Vi","Parecerse","1","[""Parecerse""]","1","[""Ne gará chabochi carihuérama. Va a parecerse a los mestizos. [pret: carihuérari; fut: carihuérama]""]","1","[""pret: carihuérari; fut: carihuérama""]","Ne gará chabochi carihuérama. Va a parecerse a los mestizos. [pret: carihuérari; fut: carihuérama]","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000433","Caré","2Caré","care","2","Vt","Vt","Amar, tener cariño","1","[""Amar, tener cariño""]","1","[""Échi tohuí ne huabé caré binoy iyera. Ese niño ama mucho a su mamá. Véase garé. Carigá. Amándole. Carécahuami. Amado.""]","0","[]","Échi tohuí ne huabé caré binoy iyera. Ese niño ama mucho a su mamá. Véase garé. Carigá. Amándole. Carécahuami. Amado.","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000434","Caréami","Caréami","careami","","Adj","Adj","Amable","1","[""Amable""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000435","Ca’rí","Ca’rí","ca'ri","","Vi","Vi","Quebrarse (un palo)","1","[""Quebrarse (un palo)""]","1","[""ripurá cusirá ma ca’riri. El mango del hacha ya se quebró. Ca’riní. Está quebrándose.""]","0","[]","ripurá cusirá ma ca’riri. El mango del hacha ya se quebró. Ca’riní. Está quebrándose.","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000436","Carí","Carí","cari","","S","S","Casa","1","[""Casa""]","1","[""Nijé carira. Mi casa. Carí níhuami. amo de la casa. Carírari. En la casa, entre las casas. Carichí. En la casa.""]","0","[]","Nijé carira. Mi casa. Carí níhuami. amo de la casa. Carírari. En la casa, entre las casas. Carichí. En la casa.","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000437","Cari ju","Cari ju","cari ju","","","Sin clasificar","Es todo, estpa completo.","1","[""Es todo, estpa completo.""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000438","Carihua","Carihua","carihua","","Vi","Vi","Tener casa","1","[""Tener casa""]","1","[""[pret: caríiri; pp.: caríhuami; fut.: caríiri; pp.: caríhuami; fut.: caríima]""]","1","[""pret: caríiri; pp.: caríhuami; fut.: caríiri; pp.: caríhuami; fut.: caríima""]","[pret: caríiri; pp.: caríhuami; fut.: caríiri; pp.: caríhuami; fut.: caríima]","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000439","Carihué","Carihué","carihue","","Vt","Vt","1. Arreglar 2. Alzar","2","[""Arreglar"",""Alzar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000440","Carihuérami","Carihuérami","carihuerami","","","Sin clasificar","Listo, arreglado","1","[""Listo, arreglado""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000441","Ca’rina","Ca’rina","ca'rina","","Vt","Vt","Quebrar","1","[""Quebrar""]","1","[""Ca’rígami. pp.: quebrado Ca’riná. imper.: ¡quiébralo!""]","0","[]","Ca’rígami. pp.: quebrado Ca’riná. imper.: ¡quiébralo!","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000442","Carirá","Carirá","carira","","Vt","Vt","Hacer o construir una casa","1","[""Hacer o construir una casa""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000443","Carisí","Carisí","carisi","","S","S","Tipo de calabacilla (planta)","1","[""Tipo de calabacilla (planta)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000444","Carú","1Carú","caru","1","Vt","Vt","Llevar en la espalda (un niño).","1","[""Llevar en la espalda (un niño).""]","1","[""Caruta. Vt llevar (abrazado o en la espalda), cuidar (un niño).""]","0","[]","Caruta. Vt llevar (abrazado o en la espalda), cuidar (un niño).","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000445","Carú","2Carú","caru","2","Adv","Adv","De otro modo","1","[""De otro modo""]","1","[""Carú ané. Habla chistoso, habla malas cosas. Hue carúsahua aníami ju. Habla chistoso para que los otros se rían.""]","0","[]","Carú ané. Habla chistoso, habla malas cosas. Hue carúsahua aníami ju. Habla chistoso para que los otros se rían.","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000446","Caruchi","Caruchi","caruchi","","S esp","S","Carrete (de hilo de algodón)","1","[""Carrete (de hilo de algodón)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000447","Carúmati","Carúmati","carumati","","Adj","Adj","De todas clases","1","[""De todas clases""]","1","[""Carúmati namuti. Cosas de todas clases.""]","0","[]","Carúmati namuti. Cosas de todas clases.","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000448","Carúsuhua ané","Carúsuhua ané","carusuhua ane","","","Sin clasificar","Chancear, charlar","1","[""Chancear, charlar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000449","Casabi","Casabi","casabi","","S","S","Capulín (arbusto o árbol)","1","[""Capulín (arbusto o árbol)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000450","Casará","Casará","casara","","S","S","Zacate, hierba del campo, pasto","1","[""Zacate, hierba del campo, pasto""]","1","[""Casaréachi. Donde hay zacate. Casarátari. En el zacate.""]","0","[]","Casaréachi. Donde hay zacate. Casarátari. En el zacate.","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000451","Casaré","Casaré","casare","","Vi","Vi","Haber zacate","1","[""Haber zacate""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","25","25","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000452","Casé: que casé","Casé: que casé","case: que case","","","Sin clasificar","Ninguna parte","1","[""Ninguna parte""]","1","[""Que casé siméami. No iré a ninguna parte.""]","0","[]","Que casé siméami. No iré a ninguna parte.","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000453","Casí","1Casí","casi","1","Vi","Vi","Quebrarse, hacerse pedazos","1","[""Quebrarse, hacerse pedazos""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000454","Casí","2Casí","casi","2","S","S","Pierna, muslo","1","[""Pierna, muslo""]","1","[""Nijé casira. Mi pierna. Casichí. En la pierna.""]","0","[]","Nijé casira. Mi pierna. Casichí. En la pierna.","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000455","Casibacha","Casibacha","casibacha","","S","S","Pantalón, calzones","1","[""Pantalón, calzones""]","1","[""Casibáchami. que lleva pantalones.""]","0","[]","Casibáchami. que lleva pantalones.","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000456","Casimóbachi","Casimóbachi","casimobachi","","","Sin clasificar","En el regazo","1","[""En el regazo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000457","Casimochi","Casimochi","casimochi","","S, adj","S","Cojo, rengo, sin pierna","1","[""Cojo, rengo, sin pierna""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000458","Casina","Casina","casina","","Vt","Vt","Quebrar [pp.: casíami]","1","[""Quebrar [pp.: casíami]""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000459","Casó","Casó","caso","","S","S","Ubre","1","[""Ubre""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000460","Castigo 'ya","Castigo 'ya","castigo 'ya","","Vi","Vi","Dar castigo","1","[""Dar castigo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000461","Casú","Casú","casu","","Vi","Vi","Bajarse (del monte, el sol un poco)","1","[""Bajarse (del monte, el sol un poco)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000462","Casuhua","Casuhua","casuhua","","Vt","Vt","Limpiar (frijol o grano seco)","1","[""Limpiar (frijol o grano seco)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000463","Casuna","Casuna","casuna","","Vi","Vi","Bajar del monte","1","[""Bajar del monte""]","1","[""[fut.: casunama]""]","1","[""fut.: casunama""]","[fut.: casunama]","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000464","Catá","Catá","cata","","S","S","s arco","1","[""s arco""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000465","Catehua","Catehua","catehua","","Vt","Vt","1. alzar 2. guardar. fut.: catihuama]","2","[""alzar"",""guardar. fut.: catihuama]""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","26","26","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
